Date	Day	Gender	Age	Region	Call
20150901	2	Female	60대이상	강남구	16
20150901	2	Female	10대	강남구	20
20150901	2	Male	50대	강남구	31
20150901	2	Female	20대	강남구	100
20150901	2	Male	60대이상	강남구	13
20150901	2	Male	20대	강남구	101
20150901	2	Male	10대	강남구	27
20150901	2	Female	40대	강남구	128
20150901	2	Male	40대	강남구	76
20150901	2	Female	30대	강남구	145
20150901	2	Male	30대	강남구	191
20150901	2	Female	50대	강남구	48
20150901	2	Male	10대	강동구	20
20150901	2	Male	60대이상	강동구	5
20150901	2	Male	20대	강동구	45
20150901	2	Female	50대	강동구	26
20150901	2	Female	10대	강동구	16
20150901	2	Male	50대	강동구	25
20150901	2	Female	60대이상	강동구	11
20150901	2	Male	30대	강동구	78
20150901	2	Female	30대	강동구	79
20150901	2	Male	40대	강동구	46
20150901	2	Female	40대	강동구	85
20150901	2	Female	20대	강동구	49
20150901	2	Female	10대	강북구	9
20150901	2	Female	60대이상	강북구	11
20150901	2	Female	20대	강북구	53
20150901	2	Male	50대	강북구	19
20150901	2	Male	10대	강북구	27
20150901	2	Female	50대	강북구	25
20150901	2	Male	60대이상	강북구	5
20150901	2	Female	30대	강북구	45
20150901	2	Male	30대	강북구	71
20150901	2	Female	40대	강북구	86
20150901	2	Male	40대	강북구	39
20150901	2	Male	20대	강북구	61
20150901	2	Female	60대이상	강서구	17
20150901	2	Female	10대	강서구	24
20150901	2	Male	40대	강서구	76
20150901	2	Male	30대	강서구	136
20150901	2	Male	60대이상	강서구	13
20150901	2	Female	30대	강서구	141
20150901	2	Male	10대	강서구	34
20150901	2	Female	50대	강서구	51
20150901	2	Male	50대	강서구	31
20150901	2	Male	20대	강서구	91
20150901	2	Female	20대	강서구	77
20150901	2	Female	40대	강서구	122
20150901	2	Male	60대이상	관악구	11
20150901	2	Male	10대	관악구	22
20150901	2	Female	40대	관악구	66
20150901	2	Female	30대	관악구	112
20150901	2	Female	60대이상	관악구	9
20150901	2	Male	30대	관악구	110
20150901	2	Female	10대	관악구	12
20150901	2	Male	50대	관악구	19
20150901	2	Female	50대	관악구	23
20150901	2	Female	20대	관악구	87
20150901	2	Male	20대	관악구	125
20150901	2	Male	40대	관악구	33
20150901	2	Male	10대	광진구	12
20150901	2	Male	60대이상	광진구	10
20150901	2	Male	20대	광진구	64
20150901	2	Female	50대	광진구	17
20150901	2	Female	10대	광진구	21
20150901	2	Male	50대	광진구	23
20150901	2	Female	60대이상	광진구	7
20150901	2	Male	30대	광진구	58
20150901	2	Female	30대	광진구	62
20150901	2	Male	40대	광진구	39
20150901	2	Female	40대	광진구	42
20150901	2	Female	20대	광진구	48
20150901	2	Female	60대이상	구로구	8
20150901	2	Female	10대	구로구	13
20150901	2	Male	40대	구로구	48
20150901	2	Male	30대	구로구	90
20150901	2	Male	60대이상	구로구	9
20150901	2	Female	30대	구로구	96
20150901	2	Male	10대	구로구	28
20150901	2	Female	50대	구로구	18
20150901	2	Male	50대	구로구	20
20150901	2	Male	20대	구로구	69
20150901	2	Female	20대	구로구	52
20150901	2	Female	40대	구로구	74
20150901	2	Male	60대이상	금천구	5
20150901	2	Male	10대	금천구	10
20150901	2	Female	40대	금천구	40
20150901	2	Female	30대	금천구	44
20150901	2	Female	60대이상	금천구	5
20150901	2	Male	30대	금천구	50
20150901	2	Female	10대	금천구	15
20150901	2	Male	50대	금천구	19
20150901	2	Female	50대	금천구	18
20150901	2	Female	20대	금천구	32
20150901	2	Male	20대	금천구	44
20150901	2	Male	40대	금천구	20
20150901	2	Female	10대	노원구	12
20150901	2	Female	60대이상	노원구	12
20150901	2	Female	50대	노원구	22
20150901	2	Male	20대	노원구	62
20150901	2	Male	10대	노원구	30
20150901	2	Female	20대	노원구	74
20150901	2	Male	60대이상	노원구	5
20150901	2	Male	40대	노원구	53
20150901	2	Female	40대	노원구	88
20150901	2	Male	30대	노원구	72
20150901	2	Female	30대	노원구	79
20150901	2	Male	50대	노원구	12
20150901	2	Female	30대	도봉구	44
20150901	2	Male	30대	도봉구	31
20150901	2	Female	50대	도봉구	21
20150901	2	Male	20대	도봉구	28
20150901	2	Female	40대	도봉구	33
20150901	2	Female	20대	도봉구	39
20150901	2	Male	40대	도봉구	18
20150901	2	Female	10대	도봉구	65
20150901	2	Female	60대이상	도봉구	7
20150901	2	Male	10대	도봉구	61
20150901	2	Male	60대이상	도봉구	5
20150901	2	Male	50대	도봉구	13
20150901	2	Male	10대	동대문구	14
20150901	2	Male	60대이상	동대문구	9
20150901	2	Male	40대	동대문구	37
20150901	2	Male	30대	동대문구	53
20150901	2	Female	10대	동대문구	5
20150901	2	Female	30대	동대문구	59
20150901	2	Female	60대이상	동대문구	8
20150901	2	Female	50대	동대문구	28
20150901	2	Male	50대	동대문구	14
20150901	2	Male	20대	동대문구	64
20150901	2	Female	20대	동대문구	57
20150901	2	Female	40대	동대문구	50
20150901	2	Female	50대	동작구	21
20150901	2	Male	50대	동작구	13
20150901	2	Female	30대	동작구	84
20150901	2	Female	40대	동작구	48
20150901	2	Male	20대	동작구	76
20150901	2	Male	40대	동작구	47
20150901	2	Female	20대	동작구	60
20150901	2	Male	10대	동작구	18
20150901	2	Male	60대이상	동작구	11
20150901	2	Female	10대	동작구	21
20150901	2	Female	60대이상	동작구	10
20150901	2	Male	30대	동작구	65
20150901	2	Male	60대이상	마포구	5
20150901	2	Male	10대	마포구	23
20150901	2	Female	50대	마포구	34
20150901	2	Male	20대	마포구	90
20150901	2	Female	60대이상	마포구	11
20150901	2	Female	20대	마포구	79
20150901	2	Female	10대	마포구	8
20150901	2	Male	40대	마포구	37
20150901	2	Female	40대	마포구	70
20150901	2	Male	30대	마포구	65
20150901	2	Female	30대	마포구	99
20150901	2	Male	50대	마포구	15
20150901	2	Female	10대	서대문구	8
20150901	2	Female	60대이상	서대문구	6
20150901	2	Female	50대	서대문구	25
20150901	2	Male	20대	서대문구	80
20150901	2	Male	10대	서대문구	17
20150901	2	Female	20대	서대문구	51
20150901	2	Male	60대이상	서대문구	7
20150901	2	Male	40대	서대문구	36
20150901	2	Female	40대	서대문구	51
20150901	2	Male	30대	서대문구	56
20150901	2	Female	30대	서대문구	52
20150901	2	Male	50대	서대문구	13
20150901	2	Male	10대	서초구	33
20150901	2	Male	60대이상	서초구	10
20150901	2	Male	20대	서초구	80
20150901	2	Female	50대	서초구	31
20150901	2	Female	10대	서초구	15
20150901	2	Male	50대	서초구	27
20150901	2	Female	60대이상	서초구	13
20150901	2	Male	30대	서초구	91
20150901	2	Female	30대	서초구	113
20150901	2	Male	40대	서초구	54
20150901	2	Female	40대	서초구	95
20150901	2	Female	20대	서초구	86
20150901	2	Female	50대	성동구	11
20150901	2	Male	50대	성동구	5
20150901	2	Female	30대	성동구	41
20150901	2	Female	40대	성동구	26
20150901	2	Male	20대	성동구	57
20150901	2	Male	40대	성동구	23
20150901	2	Female	20대	성동구	45
20150901	2	Male	10대	성동구	20
20150901	2	Male	60대이상	성동구	6
20150901	2	Female	10대	성동구	8
20150901	2	Female	60대이상	성동구	5
20150901	2	Male	30대	성동구	33
20150901	2	Male	10대	성북구	20
20150901	2	Male	60대이상	성북구	6
20150901	2	Female	30대	성북구	56
20150901	2	Female	40대	성북구	50
20150901	2	Female	10대	성북구	18
20150901	2	Male	40대	성북구	36
20150901	2	Female	60대이상	성북구	5
20150901	2	Female	20대	성북구	34
20150901	2	Male	20대	성북구	50
20150901	2	Male	50대	성북구	17
20150901	2	Female	50대	성북구	18
20150901	2	Male	30대	성북구	48
20150901	2	Male	60대이상	송파구	17
20150901	2	Male	10대	송파구	30
20150901	2	Male	30대	송파구	96
20150901	2	Male	40대	송파구	63
20150901	2	Female	60대이상	송파구	21
20150901	2	Female	40대	송파구	136
20150901	2	Female	10대	송파구	35
20150901	2	Male	20대	송파구	74
20150901	2	Female	20대	송파구	83
20150901	2	Female	50대	송파구	54
20150901	2	Male	50대	송파구	24
20150901	2	Female	30대	송파구	125
20150901	2	Female	50대	양천구	17
20150901	2	Male	50대	양천구	19
20150901	2	Female	30대	양천구	62
20150901	2	Female	40대	양천구	88
20150901	2	Male	20대	양천구	39
20150901	2	Male	40대	양천구	32
20150901	2	Female	20대	양천구	39
20150901	2	Female	60대이상	양천구	10
20150901	2	Female	10대	양천구	14
20150901	2	Male	60대이상	양천구	5
20150901	2	Male	10대	양천구	28
20150901	2	Male	30대	양천구	37
20150901	2	Female	50대	영등포구	21
20150901	2	Male	50대	영등포구	21
20150901	2	Female	30대	영등포구	90
20150901	2	Female	40대	영등포구	64
20150901	2	Male	20대	영등포구	94
20150901	2	Male	40대	영등포구	46
20150901	2	Female	20대	영등포구	101
20150901	2	Male	10대	영등포구	19
20150901	2	Male	60대이상	영등포구	8
20150901	2	Female	10대	영등포구	17
20150901	2	Female	60대이상	영등포구	9
20150901	2	Male	30대	영등포구	94
20150901	2	Female	20대	용산구	53
20150901	2	Male	20대	용산구	40
20150901	2	Male	40대	용산구	35
20150901	2	Male	30대	용산구	61
20150901	2	Male	50대	용산구	24
20150901	2	Female	30대	용산구	47
20150901	2	Female	50대	용산구	12
20150901	2	Female	60대이상	용산구	8
20150901	2	Female	10대	용산구	10
20150901	2	Male	60대이상	용산구	9
20150901	2	Male	10대	용산구	16
20150901	2	Female	40대	용산구	47
20150901	2	Male	40대	은평구	49
20150901	2	Female	40대	은평구	65
20150901	2	Female	20대	은평구	29
20150901	2	Male	50대	은평구	19
20150901	2	Male	30대	은평구	68
20150901	2	Female	50대	은평구	30
20150901	2	Female	30대	은평구	96
20150901	2	Female	10대	은평구	17
20150901	2	Female	60대이상	은평구	13
20150901	2	Male	10대	은평구	19
20150901	2	Male	60대이상	은평구	5
20150901	2	Male	20대	은평구	43
20150901	2	Male	20대	종로구	41
20150901	2	Female	20대	종로구	24
20150901	2	Female	40대	종로구	21
20150901	2	Female	30대	종로구	39
20150901	2	Female	50대	종로구	14
20150901	2	Male	30대	종로구	26
20150901	2	Male	50대	종로구	13
20150901	2	Male	60대이상	종로구	6
20150901	2	Male	10대	종로구	5
20150901	2	Female	60대이상	종로구	8
20150901	2	Female	10대	종로구	7
20150901	2	Male	40대	종로구	19
20150901	2	Male	30대	중구	59
20150901	2	Female	30대	중구	71
20150901	2	Male	50대	중구	15
20150901	2	Female	20대	중구	43
20150901	2	Male	40대	중구	26
20150901	2	Male	20대	중구	44
20150901	2	Female	40대	중구	42
20150901	2	Female	60대이상	중구	16
20150901	2	Female	10대	중구	5
20150901	2	Male	60대이상	중구	17
20150901	2	Male	10대	중구	11
20150901	2	Female	50대	중구	21
20150901	2	Female	20대	중랑구	40
20150901	2	Male	20대	중랑구	47
20150901	2	Male	40대	중랑구	24
20150901	2	Male	30대	중랑구	48
20150901	2	Male	50대	중랑구	19
20150901	2	Female	30대	중랑구	68
20150901	2	Female	50대	중랑구	21
20150901	2	Male	10대	중랑구	13
20150901	2	Male	60대이상	중랑구	7
20150901	2	Female	10대	중랑구	5
20150901	2	Female	60대이상	중랑구	8
20150901	2	Female	40대	중랑구	41
20150902	3	Female	20대	강남구	115
20150902	3	Male	20대	강남구	148
20150902	3	Male	40대	강남구	89
20150902	3	Male	30대	강남구	145
20150902	3	Male	50대	강남구	37
20150902	3	Female	30대	강남구	171
20150902	3	Female	50대	강남구	49
20150902	3	Female	60대이상	강남구	17
20150902	3	Female	10대	강남구	27
20150902	3	Male	60대이상	강남구	14
20150902	3	Male	10대	강남구	45
20150902	3	Female	40대	강남구	185
20150902	3	Female	50대	강동구	35
20150902	3	Male	50대	강동구	19
20150902	3	Female	30대	강동구	111
20150902	3	Female	40대	강동구	86
20150902	3	Male	20대	강동구	56
20150902	3	Male	40대	강동구	49
20150902	3	Female	20대	강동구	63
20150902	3	Male	10대	강동구	22
20150902	3	Male	60대이상	강동구	14
20150902	3	Female	10대	강동구	24
20150902	3	Female	60대이상	강동구	24
20150902	3	Male	30대	강동구	72
20150902	3	Male	50대	강북구	20
20150902	3	Female	50대	강북구	32
20150902	3	Male	30대	강북구	54
20150902	3	Male	40대	강북구	58
20150902	3	Female	20대	강북구	57
20150902	3	Female	40대	강북구	71
20150902	3	Male	20대	강북구	44
20150902	3	Female	10대	강북구	21
20150902	3	Female	60대이상	강북구	8
20150902	3	Male	10대	강북구	25
20150902	3	Male	60대이상	강북구	13
20150902	3	Female	30대	강북구	77
20150902	3	Male	30대	강서구	175
20150902	3	Female	30대	강서구	196
20150902	3	Male	50대	강서구	45
20150902	3	Female	20대	강서구	121
20150902	3	Male	40대	강서구	99
20150902	3	Male	20대	강서구	118
20150902	3	Female	40대	강서구	186
20150902	3	Female	60대이상	강서구	24
20150902	3	Female	10대	강서구	20
20150902	3	Male	60대이상	강서구	15
20150902	3	Male	10대	강서구	43
20150902	3	Female	50대	강서구	50
20150902	3	Female	30대	관악구	139
20150902	3	Male	30대	관악구	152
20150902	3	Female	50대	관악구	24
20150902	3	Male	20대	관악구	155
20150902	3	Female	40대	관악구	88
20150902	3	Female	20대	관악구	96
20150902	3	Male	40대	관악구	60
20150902	3	Male	60대이상	관악구	7
20150902	3	Male	10대	관악구	27
20150902	3	Female	60대이상	관악구	16
20150902	3	Female	10대	관악구	20
20150902	3	Male	50대	관악구	20
20150902	3	Female	50대	광진구	21
20150902	3	Male	50대	광진구	31
20150902	3	Female	30대	광진구	78
20150902	3	Female	40대	광진구	67
20150902	3	Male	20대	광진구	40
20150902	3	Male	40대	광진구	36
20150902	3	Female	20대	광진구	48
20150902	3	Male	10대	광진구	25
20150902	3	Male	60대이상	광진구	7
20150902	3	Female	10대	광진구	11
20150902	3	Female	60대이상	광진구	6
20150902	3	Male	30대	광진구	51
20150902	3	Male	30대	구로구	105
20150902	3	Female	30대	구로구	119
20150902	3	Male	50대	구로구	33
20150902	3	Female	20대	구로구	86
20150902	3	Male	40대	구로구	58
20150902	3	Male	20대	구로구	70
20150902	3	Female	40대	구로구	125
20150902	3	Female	60대이상	구로구	10
20150902	3	Female	10대	구로구	18
20150902	3	Male	60대이상	구로구	11
20150902	3	Male	10대	구로구	29
20150902	3	Female	50대	구로구	33
20150902	3	Female	30대	금천구	57
20150902	3	Male	30대	금천구	55
20150902	3	Female	50대	금천구	11
20150902	3	Male	20대	금천구	35
20150902	3	Female	40대	금천구	53
20150902	3	Female	20대	금천구	34
20150902	3	Male	40대	금천구	45
20150902	3	Male	60대이상	금천구	7
20150902	3	Male	10대	금천구	12
20150902	3	Female	60대이상	금천구	7
20150902	3	Female	10대	금천구	10
20150902	3	Male	50대	금천구	14
20150902	3	Male	20대	노원구	62
20150902	3	Female	20대	노원구	82
20150902	3	Female	40대	노원구	92
20150902	3	Female	30대	노원구	102
20150902	3	Female	50대	노원구	26
20150902	3	Male	30대	노원구	76
20150902	3	Male	50대	노원구	25
20150902	3	Female	10대	노원구	22
20150902	3	Female	60대이상	노원구	28
20150902	3	Male	10대	노원구	36
20150902	3	Male	60대이상	노원구	12
20150902	3	Male	40대	노원구	70
20150902	3	Female	10대	도봉구	61
20150902	3	Female	60대이상	도봉구	12
20150902	3	Female	40대	도봉구	47
20150902	3	Female	30대	도봉구	45
20150902	3	Male	10대	도봉구	106
20150902	3	Male	30대	도봉구	30
20150902	3	Male	60대이상	도봉구	8
20150902	3	Male	50대	도봉구	16
20150902	3	Female	50대	도봉구	21
20150902	3	Female	20대	도봉구	29
20150902	3	Male	20대	도봉구	34
20150902	3	Male	40대	도봉구	18
20150902	3	Male	30대	동대문구	61
20150902	3	Female	30대	동대문구	55
20150902	3	Male	50대	동대문구	18
20150902	3	Female	20대	동대문구	37
20150902	3	Male	40대	동대문구	46
20150902	3	Male	20대	동대문구	98
20150902	3	Female	40대	동대문구	62
20150902	3	Male	10대	동대문구	20
20150902	3	Male	60대이상	동대문구	8
20150902	3	Female	10대	동대문구	11
20150902	3	Female	60대이상	동대문구	11
20150902	3	Female	50대	동대문구	24
20150902	3	Male	10대	동작구	27
20150902	3	Male	60대이상	동작구	10
20150902	3	Male	20대	동작구	99
20150902	3	Female	50대	동작구	19
20150902	3	Female	10대	동작구	16
20150902	3	Male	50대	동작구	20
20150902	3	Female	60대이상	동작구	12
20150902	3	Male	30대	동작구	73
20150902	3	Female	30대	동작구	82
20150902	3	Male	40대	동작구	32
20150902	3	Female	40대	동작구	69
20150902	3	Female	20대	동작구	71
20150902	3	Male	20대	마포구	96
20150902	3	Female	20대	마포구	82
20150902	3	Female	40대	마포구	93
20150902	3	Female	30대	마포구	108
20150902	3	Female	50대	마포구	20
20150902	3	Male	30대	마포구	80
20150902	3	Male	50대	마포구	31
20150902	3	Male	60대이상	마포구	15
20150902	3	Male	10대	마포구	26
20150902	3	Female	60대이상	마포구	19
20150902	3	Female	10대	마포구	28
20150902	3	Male	40대	마포구	57
20150902	3	Male	20대	서대문구	67
20150902	3	Female	20대	서대문구	57
20150902	3	Female	40대	서대문구	68
20150902	3	Female	30대	서대문구	62
20150902	3	Female	50대	서대문구	16
20150902	3	Male	30대	서대문구	64
20150902	3	Male	50대	서대문구	12
20150902	3	Female	10대	서대문구	8
20150902	3	Female	60대이상	서대문구	22
20150902	3	Male	10대	서대문구	24
20150902	3	Male	60대이상	서대문구	6
20150902	3	Male	40대	서대문구	43
20150902	3	Female	50대	서초구	37
20150902	3	Male	50대	서초구	26
20150902	3	Female	30대	서초구	112
20150902	3	Female	40대	서초구	152
20150902	3	Male	20대	서초구	113
20150902	3	Male	40대	서초구	68
20150902	3	Female	20대	서초구	85
20150902	3	Male	10대	서초구	26
20150902	3	Male	60대이상	서초구	10
20150902	3	Female	10대	서초구	11
20150902	3	Female	60대이상	서초구	13
20150902	3	Male	30대	서초구	112
20150902	3	Male	20대	성동구	36
20150902	3	Female	60대이상	성동구	6
20150902	3	Male	30대	성동구	45
20150902	3	Female	50대	성동구	8
20150902	3	Female	10대	성동구	9
20150902	3	Male	50대	성동구	15
20150902	3	Male	10대	성동구	8
20150902	3	Female	30대	성동구	38
20150902	3	Male	40대	성동구	28
20150902	3	Female	40대	성동구	29
20150902	3	Female	20대	성동구	34
20150902	3	Female	40대	성북구	65
20150902	3	Male	40대	성북구	44
20150902	3	Male	20대	성북구	90
20150902	3	Female	50대	성북구	12
20150902	3	Female	30대	성북구	55
20150902	3	Male	50대	성북구	26
20150902	3	Male	30대	성북구	53
20150902	3	Male	10대	성북구	25
20150902	3	Male	60대이상	성북구	8
20150902	3	Female	10대	성북구	9
20150902	3	Female	60대이상	성북구	9
20150902	3	Female	20대	성북구	50
20150902	3	Male	40대	송파구	95
20150902	3	Female	40대	송파구	188
20150902	3	Female	20대	송파구	110
20150902	3	Male	50대	송파구	36
20150902	3	Male	30대	송파구	138
20150902	3	Female	50대	송파구	44
20150902	3	Female	30대	송파구	149
20150902	3	Male	60대이상	송파구	17
20150902	3	Male	10대	송파구	46
20150902	3	Female	60대이상	송파구	10
20150902	3	Female	10대	송파구	36
20150902	3	Male	20대	송파구	118
20150902	3	Female	60대이상	양천구	5
20150902	3	Female	10대	양천구	27
20150902	3	Male	20대	양천구	50
20150902	3	Female	50대	양천구	38
20150902	3	Male	60대이상	양천구	6
20150902	3	Male	50대	양천구	24
20150902	3	Male	10대	양천구	48
20150902	3	Male	30대	양천구	55
20150902	3	Female	30대	양천구	81
20150902	3	Male	40대	양천구	49
20150902	3	Female	40대	양천구	97
20150902	3	Female	20대	양천구	34
20150902	3	Male	10대	영등포구	17
20150902	3	Male	60대이상	영등포구	5
20150902	3	Male	20대	영등포구	77
20150902	3	Female	50대	영등포구	35
20150902	3	Female	10대	영등포구	21
20150902	3	Male	50대	영등포구	25
20150902	3	Female	60대이상	영등포구	9
20150902	3	Male	30대	영등포구	91
20150902	3	Female	30대	영등포구	80
20150902	3	Male	40대	영등포구	46
20150902	3	Female	40대	영등포구	75
20150902	3	Female	20대	영등포구	79
20150902	3	Female	60대이상	용산구	12
20150902	3	Female	10대	용산구	15
20150902	3	Male	50대	용산구	15
20150902	3	Female	20대	용산구	47
20150902	3	Male	60대이상	용산구	9
20150902	3	Male	20대	용산구	49
20150902	3	Male	10대	용산구	22
20150902	3	Female	40대	용산구	60
20150902	3	Male	40대	용산구	29
20150902	3	Female	30대	용산구	62
20150902	3	Male	30대	용산구	63
20150902	3	Female	50대	용산구	21
20150902	3	Female	10대	은평구	18
20150902	3	Female	60대이상	은평구	15
20150902	3	Male	30대	은평구	80
20150902	3	Male	40대	은평구	57
20150902	3	Male	10대	은평구	28
20150902	3	Female	40대	은평구	94
20150902	3	Male	60대이상	은평구	16
20150902	3	Male	20대	은평구	56
20150902	3	Female	20대	은평구	50
20150902	3	Female	50대	은평구	38
20150902	3	Male	50대	은평구	18
20150902	3	Female	30대	은평구	110
20150902	3	Male	60대이상	종로구	8
20150902	3	Male	10대	종로구	8
20150902	3	Female	50대	종로구	23
20150902	3	Male	20대	종로구	28
20150902	3	Female	60대이상	종로구	5
20150902	3	Female	20대	종로구	24
20150902	3	Female	10대	종로구	5
20150902	3	Male	40대	종로구	28
20150902	3	Female	40대	종로구	29
20150902	3	Male	30대	종로구	29
20150902	3	Female	30대	종로구	36
20150902	3	Male	50대	종로구	8
20150902	3	Female	60대이상	중구	7
20150902	3	Female	10대	중구	14
20150902	3	Male	40대	중구	46
20150902	3	Male	30대	중구	51
20150902	3	Male	60대이상	중구	9
20150902	3	Female	30대	중구	59
20150902	3	Male	10대	중구	9
20150902	3	Female	50대	중구	19
20150902	3	Male	50대	중구	19
20150902	3	Male	20대	중구	54
20150902	3	Female	20대	중구	50
20150902	3	Female	40대	중구	42
20150902	3	Male	10대	중랑구	14
20150902	3	Male	60대이상	중랑구	5
20150902	3	Male	50대	중랑구	38
20150902	3	Female	20대	중랑구	40
20150902	3	Female	10대	중랑구	15
20150902	3	Male	20대	중랑구	52
20150902	3	Female	60대이상	중랑구	15
20150902	3	Female	40대	중랑구	71
20150902	3	Male	40대	중랑구	33
20150902	3	Female	30대	중랑구	81
20150902	3	Male	30대	중랑구	63
20150902	3	Female	50대	중랑구	30
20150903	4	Male	10대	강남구	37
20150903	4	Male	60대이상	강남구	12
20150903	4	Male	40대	강남구	92
20150903	4	Male	30대	강남구	133
20150903	4	Female	10대	강남구	16
20150903	4	Female	30대	강남구	160
20150903	4	Female	60대이상	강남구	13
20150903	4	Female	50대	강남구	40
20150903	4	Male	50대	강남구	32
20150903	4	Male	20대	강남구	118
20150903	4	Female	20대	강남구	113
20150903	4	Female	40대	강남구	159
20150903	4	Female	60대이상	강동구	10
20150903	4	Female	10대	강동구	9
20150903	4	Female	30대	강동구	84
20150903	4	Female	40대	강동구	88
20150903	4	Male	60대이상	강동구	11
20150903	4	Male	40대	강동구	51
20150903	4	Male	10대	강동구	24
20150903	4	Female	20대	강동구	54
20150903	4	Male	20대	강동구	73
20150903	4	Male	50대	강동구	29
20150903	4	Female	50대	강동구	41
20150903	4	Male	30대	강동구	87
20150903	4	Male	60대이상	강북구	5
20150903	4	Male	10대	강북구	17
20150903	4	Male	30대	강북구	64
20150903	4	Male	40대	강북구	40
20150903	4	Female	60대이상	강북구	6
20150903	4	Female	40대	강북구	80
20150903	4	Female	10대	강북구	9
20150903	4	Male	20대	강북구	51
20150903	4	Female	20대	강북구	46
20150903	4	Female	50대	강북구	20
20150903	4	Male	50대	강북구	24
20150903	4	Female	30대	강북구	92
20150903	4	Male	10대	강서구	33
20150903	4	Male	60대이상	강서구	14
20150903	4	Male	50대	강서구	37
20150903	4	Female	20대	강서구	124
20150903	4	Female	10대	강서구	24
20150903	4	Male	20대	강서구	117
20150903	4	Female	60대이상	강서구	19
20150903	4	Female	40대	강서구	140
20150903	4	Male	40대	강서구	103
20150903	4	Female	30대	강서구	187
20150903	4	Male	30대	강서구	146
20150903	4	Female	50대	강서구	59
20150903	4	Female	10대	관악구	25
20150903	4	Female	60대이상	관악구	15
20150903	4	Female	50대	관악구	37
20150903	4	Male	20대	관악구	173
20150903	4	Male	10대	관악구	26
20150903	4	Female	20대	관악구	111
20150903	4	Male	60대이상	관악구	7
20150903	4	Male	40대	관악구	51
20150903	4	Female	40대	관악구	79
20150903	4	Male	30대	관악구	135
20150903	4	Female	30대	관악구	138
20150903	4	Male	50대	관악구	18
20150903	4	Female	60대이상	광진구	6
20150903	4	Female	10대	광진구	14
20150903	4	Female	30대	광진구	71
20150903	4	Female	40대	광진구	57
20150903	4	Male	60대이상	광진구	11
20150903	4	Male	40대	광진구	31
20150903	4	Male	10대	광진구	15
20150903	4	Female	20대	광진구	62
20150903	4	Male	20대	광진구	67
20150903	4	Male	50대	광진구	17
20150903	4	Female	50대	광진구	27
20150903	4	Male	30대	광진구	64
20150903	4	Male	10대	구로구	26
20150903	4	Male	60대이상	구로구	13
20150903	4	Male	50대	구로구	32
20150903	4	Female	20대	구로구	92
20150903	4	Female	10대	구로구	12
20150903	4	Male	20대	구로구	80
20150903	4	Female	60대이상	구로구	7
20150903	4	Female	40대	구로구	101
20150903	4	Male	40대	구로구	48
20150903	4	Female	30대	구로구	144
20150903	4	Male	30대	구로구	85
20150903	4	Female	50대	구로구	32
20150903	4	Female	10대	금천구	12
20150903	4	Female	60대이상	금천구	8
20150903	4	Female	50대	금천구	14
20150903	4	Male	20대	금천구	56
20150903	4	Male	10대	금천구	11
20150903	4	Female	20대	금천구	51
20150903	4	Male	60대이상	금천구	12
20150903	4	Male	40대	금천구	39
20150903	4	Female	40대	금천구	38
20150903	4	Male	30대	금천구	74
20150903	4	Female	30대	금천구	48
20150903	4	Male	50대	금천구	23
20150903	4	Male	60대이상	노원구	5
20150903	4	Male	10대	노원구	23
20150903	4	Female	40대	노원구	128
20150903	4	Female	30대	노원구	105
20150903	4	Female	60대이상	노원구	8
20150903	4	Male	30대	노원구	84
20150903	4	Female	10대	노원구	31
20150903	4	Male	50대	노원구	21
20150903	4	Female	50대	노원구	33
20150903	4	Female	20대	노원구	65
20150903	4	Male	20대	노원구	68
20150903	4	Male	40대	노원구	59
20150903	4	Male	20대	도봉구	36
20150903	4	Female	20대	도봉구	31
20150903	4	Female	40대	도봉구	43
20150903	4	Female	30대	도봉구	42
20150903	4	Female	50대	도봉구	14
20150903	4	Male	30대	도봉구	37
20150903	4	Male	50대	도봉구	16
20150903	4	Male	60대이상	도봉구	5
20150903	4	Male	10대	도봉구	95
20150903	4	Female	60대이상	도봉구	5
20150903	4	Female	10대	도봉구	46
20150903	4	Male	40대	도봉구	22
20150903	4	Female	60대이상	동대문구	10
20150903	4	Female	10대	동대문구	7
20150903	4	Male	50대	동대문구	15
20150903	4	Female	20대	동대문구	47
20150903	4	Male	60대이상	동대문구	5
20150903	4	Male	20대	동대문구	75
20150903	4	Male	10대	동대문구	25
20150903	4	Female	40대	동대문구	58
20150903	4	Male	40대	동대문구	52
20150903	4	Female	30대	동대문구	65
20150903	4	Male	30대	동대문구	67
20150903	4	Female	50대	동대문구	30
20150903	4	Female	40대	동작구	53
20150903	4	Male	40대	동작구	44
20150903	4	Male	20대	동작구	108
20150903	4	Female	50대	동작구	25
20150903	4	Female	30대	동작구	79
20150903	4	Male	50대	동작구	20
20150903	4	Male	30대	동작구	70
20150903	4	Female	60대이상	동작구	13
20150903	4	Female	10대	동작구	10
20150903	4	Male	60대이상	동작구	6
20150903	4	Male	10대	동작구	24
20150903	4	Female	20대	동작구	68
20150903	4	Female	10대	마포구	20
20150903	4	Female	60대이상	마포구	9
20150903	4	Female	40대	마포구	81
20150903	4	Female	30대	마포구	109
20150903	4	Male	10대	마포구	27
20150903	4	Male	30대	마포구	91
20150903	4	Male	60대이상	마포구	7
20150903	4	Male	50대	마포구	20
20150903	4	Female	50대	마포구	27
20150903	4	Female	20대	마포구	101
20150903	4	Male	20대	마포구	97
20150903	4	Male	40대	마포구	56
20150903	4	Male	60대이상	서대문구	10
